age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
0.8883750492825465,other,public,-1.4658372337215402,0.7595001209333248,0.5541553249843154,,-1.355074782275101,,group study,0.9699515468888834,0.6732549305117163,0.5541662730382866,0.8928611788787035,c
-0.8718291299973169,male,private,0.8877870978801621,1.2669607125059126,1.3455573604131934,,0.44790533584365094,,group study,1.69963311498634,1.151350523018695,0.8432091612290045,1.902421744974981,a
-0.2850944035706957,male,public,0.2993810149797365,1.5898901798702871,-1.4243497635878783,,0.44790533584365094,,notes,0.9843531567855436,0.6158834594108786,0.8480265426988495,1.2417145682104014,b
1.4751097757091676,other,private,0.8877870978801621,-0.7628816537844398,-0.410799788389491,,0.44790533584365094,,textbook,-0.21578100126948352,-0.8136223621849875,-0.8284222088073143,-0.8091205084668538,e
0.8883750492825465,female,public,0.8877870978801621,1.2669607125059126,-1.736745303888751,,1.3493953949030268,,group study,1.1859756953387883,1.634227071450743,0.5156272212795243,0.9298607807775194,c
1.4751097757091676,male,public,-1.4658372337215402,-0.3476866243159587,-0.5149316351564486,,-1.355074782275101,,coaching,-0.7438400308136954,-0.7275651555337311,-0.07691069951144765,-0.9412619438197697,e
0.3016403228559254,other,public,1.4761931807805877,0.34430509146484334,-0.6884847131013779,,-0.453584723215725,,online videos,0.6819193489556769,-0.07257419379917072,0.5300793656890601,0.2691536040129398,d
-0.8718291299973169,female,public,0.2993810149797365,1.1746951504018057,0.1029173223274992,,0.44790533584365094,,online videos,1.6036223823419378,1.165693390793904,0.10614979634267392,1.1042874754433691,c
-0.2850944035706957,other,private,-0.2890250679206891,1.5898901798702871,-1.327160039938718,,-1.355074782275101,,mixed,0.7347252519100977,1.3139030244710672,1.3634863599722966,0.7765767157681374,c
0.3016403228559254,other,private,-0.2890250679206891,0.713367339881271,0.7832453878716229,,-0.453584723215725,,notes,1.1139676458554866,1.524265085174138,0.8383917797591588,1.3632846887350838,b
0.8883750492825465,female,public,-0.2890250679206891,-0.30155384326390516,0.08903307609190565,,0.44790533584365094,,coaching,0.3506823213324891,0.5107024290593433,-0.8525091161565408,-0.03741452600582502,d
1.4751097757091676,other,public,0.8877870978801621,1.7282885230264473,-1.1605490851115858,,-1.355074782275101,,mixed,0.7059220321167774,1.165693390793904,0.626426995085966,0.7290057990410874,c
-1.458563856423938,male,private,-1.4658372337215402,-0.5322177485241725,-1.1188963464048027,,-1.355074782275101,,textbook,-0.48941158930602946,-1.5355467068705253,-0.14917142155912713,-0.8302631381233206,e
-1.458563856423938,other,public,1.4761931807805877,0.7595001209333248,-1.5145973641192418,,-1.355074782275101,,notes,-0.09096704883176063,-0.6415079488824752,-0.20697999919727084,0.026013362963574777,d
-0.2850944035706957,female,public,-0.2890250679206891,0.7595001209333248,-0.8828641603996991,,1.3493953949030268,,mixed,1.3491939408342721,-0.09169801749944981,1.7488768775599206,0.3695810948811562,c
-1.458563856423938,other,public,0.8877870978801621,0.39043787251689666,-0.1261727405598073,,-1.355074782275101,,textbook,1.3347923309376113,0.03260683655236469,1.7247899702106941,0.7395771138693208,c
-0.8718291299973169,other,public,1.4761931807805877,-0.578350529576226,0.054322460502919785,,0.44790533584365094,,mixed,0.677118812323457,0.2190641176300866,-0.21179738066711623,-0.46555277654927235,d
-0.8718291299973169,female,private,1.4761931807805877,-1.0858111211488142,0.6999399104580566,,-0.453584723215725,,coaching,0.36988446786136986,0.07085448395292283,-0.5779183723753587,-0.25412647998460686,d
-0.2850944035706957,male,private,0.2993810149797365,-1.4087405885131883,1.3386152372953968,,1.3493953949030268,,group study,0.2786742718491875,0.16169264652924903,-0.3804057321117017,-0.4919810636198555,e
0.3016403228559254,female,public,1.4761931807805877,1.0824295882976986,-0.9869960071666566,,0.44790533584365094,,coaching,0.6627172024267962,1.3091220685459977,0.9443741720957555,0.855861576979887,c
0.3016403228559254,female,public,-1.4658372337215402,-0.5322177485241725,-1.7436874270065483,,-0.453584723215725,,notes,-0.7486405674459152,0.41986426648301706,-0.3322319174132487,-0.6294081563868882,e
-0.8718291299973169,other,private,0.2993810149797365,-0.024757156951584324,0.7971296341072165,,-0.453584723215725,,online videos,0.11065548972148372,0.25731176503064473,-0.630909568543657,0.09472690934709091,d
-0.2850944035706957,other,public,-0.2890250679206891,0.897898464089485,0.01961184491393392,,1.3493953949030268,,textbook,0.9747520835211032,0.08519735172813206,0.6842355727241097,0.5968643636881714,c
-1.458563856423938,female,public,-0.8774311508211147,0.7595001209333248,-1.1536069619937888,,1.3493953949030268,,notes,0.0770517332959435,0.5776358120103205,-0.09618022539082877,0.100012566761208,d
0.8883750492825465,female,private,-0.2890250679206891,1.4514918367141267,-0.9800538840488593,,0.44790533584365094,,notes,0.8643397409800408,0.6158834594108786,1.1659737197086397,0.813576317666954,c
-1.458563856423938,female,private,0.2993810149797365,-1.362607807461135,-1.646497703357388,,0.44790533584365094,,textbook,-1.4639205256467116,-1.047889202513407,-0.9681262714328279,-1.6283974076549326,f
1.4751097757091676,other,private,-1.4658372337215402,1.1746951504018057,0.6235765561622871,,-1.355074782275101,,coaching,1.7380374080441008,1.7298461899521387,1.7488768775599206,1.659281503925616,a
0.3016403228559254,female,private,-1.4658372337215402,0.5749689967251107,0.5819238174555045,,0.44790533584365094,,mixed,1.2963880378798507,0.40074044278273835,0.8143048724099323,1.056716558716319,c
-0.2850944035706957,male,public,0.2993810149797365,1.6360229609223405,-0.7926165598683355,,1.3493953949030268,,group study,1.2147789151321087,1.7298461899521387,1.7488768775599206,1.659281503925616,a
0.8883750492825465,other,private,0.8877870978801621,-0.9012799969406003,-0.0775778787352269,,0.44790533584365094,,coaching,-0.5326164189960104,-0.10604088527465903,-0.3659535877021656,-0.5606946100033721,e
-0.8718291299973169,male,public,-0.2890250679206891,-0.486084967472119,-1.7159189345353598,,-1.355074782275101,,group study,-0.7918453971358965,-1.5594514864958742,-0.6212748056039666,-1.0786890365868023,e
-0.8718291299973169,male,private,1.4761931807805877,-0.486084967472119,0.7901875109894196,,1.3493953949030268,,mixed,-0.7150368110203748,-0.4980792711303816,0.00016740400607720464,-0.2065555632575572,d
1.4751097757091676,female,private,-0.8774311508211147,0.2520395293607363,-0.3066679416225334,,1.3493953949030268,,textbook,0.6387145192656957,-0.17297426822563597,0.24103647749834214,0.14758348348825728,d
0.8883750492825465,female,private,-0.8774311508211147,1.0362968072456453,0.9082036039919719,,-1.355074782275101,,mixed,0.4466930539768913,0.6350072831111574,0.8576613056385403,0.7395771138693208,c
-0.8718291299973169,female,public,1.4761931807805877,1.2208279314538595,1.116467297525887,,0.44790533584365094,,textbook,0.677118812323457,1.5911984681251146,1.4309297005501311,1.1360014199280686,b
0.8883750492825465,male,private,-1.4658372337215402,-1.5010061506172954,-0.7787323136327414,,0.44790533584365094,,mixed,-0.51341427246713,-1.9562708282766663,-0.8958655493851484,-1.1791165274550184,e
0.3016403228559254,female,private,0.2993810149797365,-1.4548733695652418,-1.368812778645501,,0.44790533584365094,,group study,-2.198402630376388,-1.8510897979251308,-1.1126477155281869,-2.125249204581897,f
-1.458563856423938,male,public,-0.2890250679206891,-1.6855372748255093,0.2972967696258208,,-0.453584723215725,,group study,-1.2526969138290267,-1.583356266121223,-1.5510294292841091,-1.9138229080172313,f
-0.8718291299973169,other,public,0.2993810149797365,-1.362607807461135,0.0751488298563111,,-1.355074782275101,,online videos,-1.185489400977945,-0.48851735928024187,-0.7754310126390159,-0.89369102709272,e
1.4751097757091676,female,public,-0.2890250679206891,0.0675084051525227,-1.646497703357388,,1.3493953949030268,,mixed,-0.6238266150081927,0.10432117542841148,-0.9729436529026733,-0.7985491936386208,e
1.4751097757091676,female,public,-1.4658372337215402,0.39043787251689666,1.359441606648788,,0.44790533584365094,,online videos,0.5523048598857339,0.2095022057799469,0.770948439181325,0.5387221321328888,c
-1.458563856423938,female,private,-1.4658372337215402,-0.2554210622118517,0.10985944544529697,,1.3493953949030268,,online videos,-0.3982013932938475,0.23818794133036533,-0.10099760686067413,0.2427253169423566,d
-0.2850944035706957,female,public,1.4761931807805877,1.5898901798702871,-0.32055218785812795,,0.44790533584365094,,group study,0.600310226207935,0.668473974586646,1.7488768775599206,1.077859188372786,c
-0.8718291299973169,male,public,0.8877870978801621,-0.11702271905569134,1.0470460663479153,,-0.453584723215725,,notes,0.9363477904633425,0.2764355887309235,0.4385491177619991,0.676149224899921,c
1.4751097757091676,other,private,1.4761931807805877,0.0675084051525227,-0.1747676023843877,,-1.355074782275101,,mixed,0.18266353920478534,0.12344499912869089,-0.8091526829279332,-0.2435551651563738,d
-1.458563856423938,other,public,-0.2890250679206891,-0.11702271905569134,-1.5007131178836473,,1.3493953949030268,,coaching,-0.7246378842848147,-0.05823132602396117,-0.5538314650261321,-0.8355487955374369,e
0.3016403228559254,male,public,1.4761931807805877,0.897898464089485,0.3250652620970089,,1.3493953949030268,,mixed,1.6036223823419378,1.3664935396468352,1.488738278188274,0.9298607807775194,c
0.8883750492825465,other,public,-0.2890250679206891,-0.8551472158885468,-1.0425329921090338,,-0.453584723215725,,notes,-0.3549965636038666,-1.492518103544897,-1.223447489334629,-0.7298356472551042,e
-0.8718291299973169,other,private,1.4761931807805877,1.2669607125059126,-0.16088335614879315,,0.44790533584365094,,online videos,-0.08616651219954045,-0.6032603014819167,-0.2936928656544861,0.7342914564552044,c
-0.8718291299973169,female,public,-0.8774311508211147,0.39043787251689666,-0.7440216980437551,,-1.355074782275101,,textbook,-0.08616651219954045,0.06129257210278313,0.6938703356637999,0.3801524097093896,c
-1.458563856423938,male,private,0.2993810149797365,0.4827034346210037,0.15151218415207962,,-1.355074782275101,,group study,0.859539204347821,1.0079218452666012,0.7854005835908607,1.0144312994033862,c
-0.2850944035706957,female,private,-0.8774311508211147,1.0362968072456453,-0.410799788389491,,-0.453584723215725,,notes,1.1139676458554866,1.4190840548226025,1.3683037414421417,1.1148587902716018,b
0.3016403228559254,male,public,0.8877870978801621,0.34430509146484334,0.13762793791648506,,1.3493953949030268,,textbook,1.3827976972598124,1.0987600078429267,0.7179572430130263,0.5122938450623056,c
1.4751097757091676,male,public,-0.2890250679206891,1.3592262746100197,0.5749816943377077,,1.3493953949030268,,coaching,0.8163343746578398,1.1083219196930665,1.0214522756132807,1.278714170109218,b
0.3016403228559254,male,private,-0.2890250679206891,-1.6394044937734558,-0.4246840346250855,,-0.453584723215725,,coaching,-1.8815672126498608,-1.0574511143635463,-0.5586488464959776,-1.3112579628079344,f
0.8883750492825465,male,public,-1.4658372337215402,-0.43995218642006567,-0.43856828086068006,,-1.355074782275101,,textbook,-1.0942792049657633,-0.09647897342451967,-0.6501790944230381,-0.5818372396598385,e
-1.458563856423938,male,public,0.8877870978801621,1.0824295882976986,-1.6187292108861995,,0.44790533584365094,,coaching,1.1571724755454678,0.5298262527596227,0.7131398615431813,0.7554340861116705,c
0.3016403228559254,female,public,-1.4658372337215402,-0.9935455590447072,1.387210099119976,,0.44790533584365094,,mixed,-1.4207156959567304,-0.12038375304986859,-0.5249271762070606,-0.9306906289915367,e
-1.458563856423938,female,private,0.8877870978801621,1.1285623693497524,0.9915090814055381,,-0.453584723215725,,textbook,1.6852315050896798,1.1848172144941829,1.0888956161911145,1.4848548092597664,b
-0.8718291299973169,female,private,-0.8774311508211147,0.805632901985378,-0.5079895120386518,,0.44790533584365094,,textbook,-0.28298851412056497,0.7210644897624141,-0.3418666803529391,0.11586953900355776,d
-0.8718291299973169,female,public,-0.8774311508211147,0.20590674830868302,-0.4038576652716942,,-0.453584723215725,,online videos,0.13465817288258425,0.35293088353204044,-0.10099760686067413,-0.180127276186974,d
0.8883750492825465,other,private,0.2993810149797365,-0.486084967472119,1.4149785915911652,,-1.355074782275101,,coaching,0.9795526201533237,-0.37855537300363695,-0.18289309184804436,0.17929742797295756,d
-1.458563856423938,female,private,-0.2890250679206891,1.0362968072456453,-0.0012145244394583868,,1.3493953949030268,,group study,0.35548285796470963,-0.8327461858852666,0.3711057771841654,0.4700085857493726,c
-1.458563856423938,female,public,-0.2890250679206891,0.113641186204576,1.6787792700674575,,-0.453584723215725,,textbook,1.5124121863297555,0.6732549305117163,1.7488768775599206,1.1412870773421848,b
0.8883750492825465,other,public,1.4761931807805877,-1.5932717127214024,-0.5496422507454345,,-1.355074782275101,,group study,-0.8206486169292169,-0.9857367754874995,-1.367968933429988,-1.1526882403844352,e
-1.458563856423938,other,public,-1.4658372337215402,-1.547138931669349,-1.4312918867056756,,0.44790533584365094,,group study,-0.4702094427771491,-1.5642324424209437,-1.3486994075506065,-1.3905428240196838,f
-0.2850944035706957,female,private,0.8877870978801621,-0.43995218642006567,-1.0425329921090338,,1.3493953949030268,,online videos,-0.10056812209620064,-0.5936983896317773,-0.582735753845204,-0.29641173929754017,d
-1.458563856423938,female,public,0.2993810149797365,-0.9474127779926537,-1.2577388087607462,,0.44790533584365094,,coaching,-1.8623650661209805,-1.6741944286975485,-1.8545244618843633,-1.596683463170233,f
-0.8718291299973169,female,private,-1.4658372337215402,1.5437573988182334,-1.535423733472633,,0.44790533584365094,,coaching,1.3827976972598124,1.2469696415200906,1.7488768775599206,1.2734285126951008,b
-0.8718291299973169,male,private,-1.4658372337215402,-0.3938194053680122,1.4149785915911652,,-0.453584723215725,,coaching,-0.21578100126948352,-0.7514699351590801,-0.44303169121969044,-0.22769819291402366,d
-0.8718291299973169,female,private,0.8877870978801621,-0.670616091680333,1.387210099119976,,-0.453584723215725,,group study,0.48989788366687254,0.25731176503064473,-0.25997119536556923,0.3325814929823396,c
0.3016403228559254,male,public,-0.2890250679206891,0.43657065356895036,0.6235765561622871,,0.44790533584365094,,online videos,-0.10056812209620064,0.8453693438142282,0.8143048724099323,0.8875755214645865,c
0.8883750492825465,female,public,0.2993810149797365,-0.43995218642006567,0.8665508652851882,,-0.453584723215725,,coaching,-0.25418529432724424,0.35293088353204044,-0.02391950334314929,0.09472690934709091,d
0.3016403228559254,other,private,-1.4658372337215402,-0.8551472158885468,0.27647040027242853,,-0.453584723215725,,notes,-1.0990797415979834,-0.27815529857717136,-0.6212748056039666,-0.602979869316305,e
-0.2850944035706957,female,private,1.4761931807805877,-0.9012799969406003,1.1095251744080892,,0.44790533584365094,,mixed,0.6051107628401554,-0.3642125052284274,-0.35150144329262983,-0.021557553763474884,d
0.8883750492825465,male,private,1.4761931807805877,0.6672345588292177,-1.6603819495929821,,1.3493953949030268,,textbook,0.05304905013484296,0.24774985318050505,-0.11544975127021025,0.08944125193297457,d
-0.2850944035706957,male,public,0.8877870978801621,-0.578350529576226,-1.2646809318785435,,-1.355074782275101,,online videos,-0.9406620327347196,-1.0956987617641047,-0.6068226611944305,-0.6294081563868882,e
-1.458563856423938,other,private,1.4761931807805877,1.49762461776618,0.7901875109894196,,0.44790533584365094,,coaching,0.9123451073022419,1.7298461899521387,1.5850859075851802,1.5324257259868164,b
-0.2850944035706957,male,private,-0.2890250679206891,0.897898464089485,0.658287171751273,,1.3493953949030268,,group study,0.7347252519100977,1.3999602311223232,1.2671387305753907,1.4002842906339004,b
-0.8718291299973169,other,public,0.2993810149797365,1.313093493557966,-1.6326134571217934,,-0.453584723215725,,mixed,0.993954230049984,1.4573317022231607,1.161156338238794,0.9298607807775194,c
-1.458563856423938,male,public,0.8877870978801621,0.9440312451415384,0.4777919706885469,,-1.355074782275101,,mixed,1.4019998437886931,1.1752553026440438,0.5493488915684409,0.7448627712834371,c
-1.458563856423938,female,private,1.4761931807805877,1.1746951504018057,0.5472132018665187,,1.3493953949030268,,textbook,1.7380374080441008,0.6015405916356694,0.9010177388671482,1.2100006237257017,b
0.3016403228559254,other,private,-0.2890250679206891,-1.2242094643049746,-0.32749431097592474,,0.44790533584365094,,group study,-1.7711548701087985,-1.7028801642479676,-1.7051856363191584,-1.638968722483166,f
0.8883750492825465,other,public,1.4761931807805877,0.0675084051525227,-0.8273271754573214,,1.3493953949030268,,group study,-0.8398507634580976,-1.0956987617641047,-0.823604827337469,-0.6188368415586551,e
0.3016403228559254,male,public,0.8877870978801621,0.5749689967251107,-0.37608917280050513,,1.3493953949030268,,group study,0.7491268618067587,0.9027408149150659,-0.10099760686067413,0.5915787062740551,c
0.3016403228559254,male,private,0.8877870978801621,-1.4548733695652418,-0.49410526580305725,,-0.453584723215725,,mixed,-1.699146820625497,-2.2192234041555046,-1.7100030177890042,-1.9243942228454642,f
0.8883750492825465,male,public,-0.2890250679206891,0.8517656830374313,0.9359720964631599,,-1.355074782275101,,notes,0.6915204222201172,0.8262455201139488,0.2795755292571044,0.7501484286975543,c
1.4751097757091676,other,public,0.8877870978801621,1.405359055662073,0.20704916909445678,,-0.453584723215725,,mixed,1.4116009170531334,1.3712744955719047,0.7516789133019436,1.099001818029252,c
-0.8718291299973169,other,public,-0.8774311508211147,-0.7628816537844398,-0.23724671044456166,,0.44790533584365094,,online videos,-0.8206486169292169,-0.23512669525154337,-0.693535527651646,-0.5606946100033721,e
0.8883750492825465,other,public,-0.2890250679206891,0.39043787251689666,0.26258615403683494,,-1.355074782275101,,notes,1.387598233892033,0.5728548560852503,0.1495062295712812,0.6232926507587546,c
-1.458563856423938,other,public,-1.4658372337215402,0.990164026193592,0.6999399104580566,,1.3493953949030268,,group study,1.4596062833753345,1.7298461899521387,0.06761074458391098,1.2205719385539344,b
0.3016403228559254,other,private,-0.8774311508211147,-1.3164750264090814,-1.1466648388759915,,0.44790533584365094,,online videos,-2.697658440127279,-1.4829561916947576,-2.2640018868212137,-2.0353930285419137,f
0.3016403228559254,other,private,0.2993810149797365,1.0824295882976986,0.7068820335758534,,-1.355074782275101,,notes,1.2003773052354485,1.4621126581482309,1.7488768775599206,1.685709790996199,a
-0.8718291299973169,female,private,-0.8774311508211147,1.1285623693497524,-0.716253205572567,,-1.355074782275101,,textbook,0.8691402776122614,1.299560156695858,1.2430518232261643,1.0620022161304354,c
0.3016403228559254,male,private,-0.8774311508211147,-0.3476866243159587,1.0192775738767261,,0.44790533584365094,,notes,-0.09576758546398081,-0.06301228194903102,-1.4932208516459655,-0.35455397085282325,d
1.4751097757091676,other,private,1.4761931807805877,-1.270342245357028,-0.4316261577428823,,-0.453584723215725,,notes,-1.031872228746902,-0.7897175825596385,-1.0403869934805074,-1.50682728713025,f
0.8883750492825465,female,public,-1.4658372337215402,1.1285623693497524,-0.348320680329317,,-1.355074782275101,,notes,0.00024314718042135622,1.0366075808170196,-0.08172808098129301,0.6444352804152215,c
-0.8718291299973169,male,private,0.2993810149797365,-0.9935455590447072,-1.4590603791768642,,0.44790533584365094,,mixed,-2.011181701719804,-0.8662128773607549,-1.1078303340583415,-1.274258360909118,f
-1.458563856423938,female,public,-1.4658372337215402,0.9440312451415384,-1.2507966856429489,,-0.453584723215725,,textbook,0.22106783226254675,0.8358074319640886,0.5204446027493693,0.655006595243455,c
